STATION,DATE,TEMP,PRCP,WIND,VISIBILITY,CEILING,Year,Month,Day,Season,WeatherCondition,Airport,IATA,Name,City,State
USW00012960,2023-03-17,63.8,0.14,19.0,9.5,8802,2023,3,17,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-18,78.5,0.04,6.3,8.7,2824,2023,3,18,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-19,34.8,0.01,13.5,10.0,8679,2023,3,19,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-20,56.1,0.23,12.5,7.0,11412,2023,3,20,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-21,68.3,0.25,21.9,8.4,27295,2023,3,21,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-22,37.3,0.01,23.1,9.2,30896,2023,3,22,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-23,75.4,0.01,11.8,5.9,22497,2023,3,23,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-24,68.1,0.0,11.4,10.0,20563,2023,3,24,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-25,55.3,0.15,3.6,8.7,26488,2023,3,25,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-26,50.7,0.04,16.2,7.8,33230,2023,3,26,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-27,66.3,0.09,1.7,7.6,9304,2023,3,27,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-28,60.2,0.1,1.6,6.6,21836,2023,3,28,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-29,56.0,0.0,12.0,9.8,18820,2023,3,29,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-30,48.8,0.04,17.1,10.0,11374,2023,3,30,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-03-31,55.4,0.05,10.4,5.4,39792,2023,3,31,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-01,78.9,0.13,5.2,4.4,13231,2023,4,1,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-02,62.4,0.11,5.7,6.9,16389,2023,4,2,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-03,39.4,0.02,11.0,6.0,23584,2023,4,3,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-04,77.4,0.01,6.1,7.8,20349,2023,4,4,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-05,64.9,0.06,6.0,3.6,30006,2023,4,5,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-06,52.5,0.15,10.1,3.0,15001,2023,4,6,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-07,31.0,0.09,6.6,7.5,22878,2023,4,7,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-08,67.0,0.28,6.1,4.4,26151,2023,4,8,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-09,54.4,0.08,16.5,7.7,33234,2023,4,9,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-10,59.8,0.05,11.6,2.8,6719,2023,4,10,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-11,59.3,0.02,2.9,3.8,8160,2023,4,11,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-12,59.3,0.26,12.8,8.7,11703,2023,4,12,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-13,60.3,0.01,9.4,10.0,14955,2023,4,13,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-14,63.6,0.1,2.8,10.0,21814,2023,4,14,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-15,67.5,0.08,10.4,7.9,19556,2023,4,15,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-16,69.7,0.01,23.6,6.1,30553,2023,4,16,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-17,78.6,0.07,6.6,10.0,11455,2023,4,17,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-18,74.5,0.03,8.5,9.6,529,2023,4,18,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-19,85.2,0.05,3.0,6.5,8801,2023,4,19,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-20,64.2,0.2,5.2,7.5,37238,2023,4,20,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-21,63.6,0.03,27.8,8.6,26105,2023,4,21,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-22,60.9,0.02,5.3,6.5,13005,2023,4,22,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-23,88.3,0.07,2.3,6.0,33876,2023,4,23,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-24,41.4,0.05,1.9,7.0,19578,2023,4,24,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-25,71.7,0.21,3.2,3.5,33021,2023,4,25,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-26,57.6,0.11,6.5,7.7,11764,2023,4,26,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-27,65.4,0.1,11.4,10.0,14889,2023,4,27,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-28,56.7,0.01,4.4,9.6,19878,2023,4,28,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-29,35.9,0.03,10.5,9.0,25522,2023,4,29,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-04-30,75.1,0.39,8.1,10.0,34475,2023,4,30,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-01,50.6,0.22,11.0,9.1,9236,2023,5,1,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-02,50.5,0.01,17.6,3.2,7231,2023,5,2,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-03,74.1,0.1,8.7,1.7,30838,2023,5,3,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-04,56.3,0.0,7.6,9.6,22443,2023,5,4,Spring,Clear,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-05,52.2,0.31,12.3,10.0,26969,2023,5,5,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-06,79.0,0.55,6.3,10.0,27474,2023,5,6,Spring,Severe,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-07,56.8,0.23,12.7,7.9,28787,2023,5,7,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-08,54.3,0.02,1.8,4.5,34979,2023,5,8,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-09,69.9,0.0,4.9,4.5,24505,2023,5,9,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-10,70.0,0.04,3.5,10.0,22936,2023,5,10,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-11,50.0,0.08,19.3,5.8,25134,2023,5,11,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-12,48.9,0.03,25.0,10.0,-964,2023,5,12,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-13,50.1,0.01,4.3,3.7,9355,2023,5,13,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-14,80.8,0.48,2.2,10.0,31936,2023,5,14,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-15,67.5,0.07,3.6,10.0,7923,2023,5,15,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-16,72.3,0.02,12.3,9.3,18063,2023,5,16,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-17,80.4,0.04,7.7,9.6,34842,2023,5,17,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-18,62.7,0.09,1.4,2.7,22169,2023,5,18,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-19,79.4,0.18,3.6,5.9,22660,2023,5,19,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-20,53.7,0.18,3.2,6.0,12989,2023,5,20,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-21,77.1,0.03,30.9,7.7,13183,2023,5,21,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-22,36.7,0.12,13.1,4.6,25900,2023,5,22,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-23,61.8,0.05,9.6,4.5,8760,2023,5,23,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-24,49.3,0.11,11.4,10.0,21625,2023,5,24,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-25,58.1,0.11,3.0,10.0,17452,2023,5,25,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-26,38.1,0.0,17.0,0.9,17401,2023,5,26,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-27,48.6,0.02,3.3,7.4,18179,2023,5,27,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-28,64.4,0.13,7.4,10.0,8631,2023,5,28,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-29,65.4,0.03,3.0,10.0,22943,2023,5,29,Spring,Mild,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-30,47.0,0.35,6.1,4.0,10642,2023,5,30,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00012960,2023-05-31,59.5,0.22,5.1,10.0,9516,2023,5,31,Spring,Moderate,IAH,IAH,George Bush Intercontinental Airport,Houston,TX
USW00014739,2023-03-01,77.4,0.07,8.7,7.0,25550,2023,3,1,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-02,65.5,0.24,4.7,5.6,30086,2023,3,2,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-03,60.0,0.03,12.3,8.4,14188,2023,3,3,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-04,52.1,0.04,1.1,8.3,27538,2023,3,4,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-05,84.9,0.24,30.8,7.8,15428,2023,3,5,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-06,84.0,0.03,11.0,8.6,19639,2023,3,6,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-07,64.1,0.03,7.0,6.4,2398,2023,3,7,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-08,71.5,0.02,6.9,10.0,10872,2023,3,8,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-09,68.6,0.06,4.2,9.2,23832,2023,3,9,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-10,50.7,0.01,16.3,2.6,18307,2023,3,10,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-11,68.2,0.09,1.5,7.0,10408,2023,3,11,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-12,57.4,0.13,12.9,7.8,16906,2023,3,12,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-13,62.6,0.12,34.8,3.5,10781,2023,3,13,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-14,69.2,0.01,4.1,8.3,12989,2023,3,14,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-15,51.5,0.11,11.4,7.9,19541,2023,3,15,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-16,66.0,0.13,7.5,9.8,18992,2023,3,16,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-17,51.3,0.11,10.0,10.0,27469,2023,3,17,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-18,68.0,0.01,3.2,10.0,22478,2023,3,18,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-19,51.6,0.1,12.9,7.8,29213,2023,3,19,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-20,57.8,0.05,10.7,8.9,13981,2023,3,20,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-21,57.0,0.05,10.7,7.5,37889,2023,3,21,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-22,55.8,0.24,36.5,3.9,25786,2023,3,22,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-23,56.6,0.05,21.5,8.9,28179,2023,3,23,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-24,63.2,0.41,11.9,9.4,19946,2023,3,24,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-25,67.5,0.12,11.6,10.0,15252,2023,3,25,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-26,82.5,0.22,14.3,7.4,23175,2023,3,26,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-27,71.3,0.04,3.8,8.2,34316,2023,3,27,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-28,60.1,0.02,8.8,6.5,-3000,2023,3,28,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-29,66.5,0.02,12.9,10.0,24555,2023,3,29,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-30,73.7,0.17,2.0,7.5,21120,2023,3,30,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-03-31,78.2,0.07,13.7,8.1,11415,2023,3,31,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-01,57.5,0.3,1.3,8.9,10071,2023,4,1,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-02,37.6,0.02,8.7,10.0,20470,2023,4,2,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-03,46.5,0.0,16.2,6.8,3695,2023,4,3,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-04,68.6,0.22,26.3,7.1,-1314,2023,4,4,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-05,44.2,0.04,4.2,8.8,31350,2023,4,5,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-06,75.4,0.07,3.9,1.8,12228,2023,4,6,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-07,58.6,0.0,9.1,2.0,13683,2023,4,7,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-08,58.5,0.05,5.3,6.2,24373,2023,4,8,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-09,69.2,0.1,5.8,8.8,9737,2023,4,9,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-10,46.4,0.21,7.6,4.2,27810,2023,4,10,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-11,77.5,0.02,5.9,3.9,15140,2023,4,11,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-12,64.8,0.06,7.6,10.0,15821,2023,4,12,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-13,59.7,0.1,4.1,2.5,19889,2023,4,13,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-14,56.7,0.01,8.2,6.9,20366,2023,4,14,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-15,52.1,0.0,2.7,10.0,14719,2023,4,15,Spring,Clear,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-16,71.7,0.04,6.2,8.5,33809,2023,4,16,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-17,55.7,0.07,3.2,3.2,16359,2023,4,17,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-18,80.3,0.02,16.0,9.4,11229,2023,4,18,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-19,55.2,0.04,3.8,10.0,24226,2023,4,19,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-20,61.6,0.06,0.9,8.4,10994,2023,4,20,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-21,52.0,0.24,13.7,10.0,12044,2023,4,21,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-22,64.3,0.01,2.8,7.5,-3586,2023,4,22,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-23,35.4,0.2,18.3,8.2,-7257,2023,4,23,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-24,41.1,0.01,6.0,3.7,31967,2023,4,24,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-25,55.9,0.07,8.4,10.0,31349,2023,4,25,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-26,67.4,0.02,13.7,5.6,15193,2023,4,26,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-27,38.2,0.17,3.6,10.0,23612,2023,4,27,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-28,38.1,0.16,4.0,6.9,22421,2023,4,28,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-29,89.0,0.42,6.4,10.0,16279,2023,4,29,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-04-30,56.9,0.17,2.1,5.4,21564,2023,4,30,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-01,71.3,0.09,14.8,5.8,7983,2023,5,1,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-02,89.4,0.04,10.8,7.1,26990,2023,5,2,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-03,38.1,0.25,15.6,8.4,27076,2023,5,3,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-04,76.2,0.04,8.4,10.0,24236,2023,5,4,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-05,67.5,0.08,17.0,10.0,30380,2023,5,5,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-06,60.9,0.15,1.1,9.6,21356,2023,5,6,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-07,48.6,0.03,2.9,8.1,19394,2023,5,7,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-08,33.5,0.31,14.7,6.6,33654,2023,5,8,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-09,87.3,0.04,8.0,7.7,32002,2023,5,9,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-10,62.3,0.02,20.8,6.0,33169,2023,5,10,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-11,73.5,0.31,16.7,9.9,21842,2023,5,11,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-12,66.4,0.13,4.1,10.0,28486,2023,5,12,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-13,61.5,0.08,10.0,10.0,28437,2023,5,13,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-14,52.3,0.06,12.4,5.4,31263,2023,5,14,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-15,51.9,0.17,16.7,1.6,16685,2023,5,15,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-16,87.1,0.16,16.7,10.0,20585,2023,5,16,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-17,68.1,0.04,9.2,4.6,15078,2023,5,17,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-18,60.7,0.02,10.8,10.0,16973,2023,5,18,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-19,45.1,0.01,9.1,3.9,26829,2023,5,19,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-20,65.1,0.04,8.3,8.0,18547,2023,5,20,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-21,82.5,0.23,4.2,8.2,28016,2023,5,21,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-22,47.9,0.01,17.3,8.7,19031,2023,5,22,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-23,68.1,0.14,9.2,7.9,20639,2023,5,23,Spring,Moderate,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-24,60.5,0.08,5.1,3.9,15350,2023,5,24,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-25,80.5,0.01,12.5,9.3,4327,2023,5,25,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-26,69.0,0.09,6.9,9.5,25254,2023,5,26,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-27,48.9,0.05,2.5,4.0,29581,2023,5,27,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-28,49.7,0.0,5.0,10.0,19496,2023,5,28,Spring,Clear,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-29,52.6,0.07,10.7,10.0,26816,2023,5,29,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-30,66.0,0.01,5.2,6.1,29232,2023,5,30,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00014739,2023-05-31,86.0,0.02,5.7,8.0,6382,2023,5,31,Spring,Mild,BOS,BOS,Boston Logan International Airport,Boston,MA
USW00013874,2024-01-01,32.0,0.51,12.1,8.0,23432,2024,1,1,Winter,Severe,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-02,13.9,0.105,4.8,8.0,25598,2024,1,2,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-03,41.9,0.5700000000000001,1.9,3.84,19007,2024,1,3,Winter,Severe,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-04,31.7,0.15,22.9,5.120000000000001,12701,2024,1,4,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-05,38.9,0.2249999999999999,2.4,5.760000000000001,25922,2024,1,5,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-06,14.5,0.0,21.1,5.760000000000001,26935,2024,1,6,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-07,50.0,0.06,6.2,8.0,20922,2024,1,7,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-08,38.6,0.12,5.2,8.0,15814,2024,1,8,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-09,10.2,0.015,16.8,2.8800000000000003,41780,2024,1,9,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-10,36.0,0.045,2.4,5.28,4251,2024,1,10,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-11,34.1,0.195,2.3,6.88,20724,2024,1,11,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-12,31.4,0.12,12.7,6.720000000000001,15872,2024,1,12,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-13,49.5,0.18,1.0,2.08,12853,2024,1,13,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-14,35.1,0.09,15.3,4.16,26643,2024,1,14,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-15,50.0,0.21,11.5,6.640000000000001,26222,2024,1,15,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
